ID,Page impressions,Click-through,Earliest date,Age (days),Word count current,Topic,Type,N readings,N versions,Last update date,Mean version lifetime,N URLs total,Authors,Author last,Likes total,Likes daily median,Dislikes total,Dislikes daily median,Video plays,Media type,Meta title length,Meta description length,H1 length,Abstract length,Unique words in URL,Title has colon,Clickbait confidence,Clickbait,Video player type,Sentiment: abstract,Sentiment conf: abstract,Sentiment: title,Sentiment conf: title,const
1015650,122546.0,6.868441238392115,2023-10-18,166.0,440.0,Wallbox/Laden,News,11,1,22. Oktober 2023,5.0,2,Mysterious deepist,Mysterious deepist,0,0.0,0,0.0,4874,img,74.0,149.0,74.0,250.0,9.0,True,0.6695281863212585,Clickbait,3 - Widget,neutral,0.9999825954437256,neutral,0.999988317489624,1
1015651,137425.0,5.1016918319083135,2023-10-17,167.0,401.0,Energie,News,11,0,17. Oktober 2023,10.0,1,Mysterious banshee,Mysterious banshee,0,0.0,0,0.0,3691,img,69.0,146.0,69.0,240.0,10.0,True,0.6658815741539001,Clickbait,3 - Widget,neutral,0.9999908208847046,positive,0.9081562757492064,1
1015652,28817.0,10.219662005066454,2023-10-17,167.0,585.0,THG,News,9,0,17. Oktober 2023,8.0,1,Akita,Akita,0,0.0,0,0.0,439,img,79.0,145.0,79.0,282.0,12.0,True,-0.6282199025154114,Not Clickbait,3 - Widget,neutral,0.9999910593032836,neutral,0.9996292591094972,1
1015654,5049.0,5.921964745494157,2023-10-17,167.0,551.0,E-Auto,News,7,0,17. Oktober 2023,7.0,1,Lemur,Lemur,0,0.0,0,0.0,347,img,77.0,149.0,77.0,283.0,11.0,True,-0.5765550136566162,Not Clickbait,3 - Widget,neutral,0.9999127388000488,neutral,0.9999914169311525,1
1015655,12397.0,5.904654351859321,2023-10-17,167.0,565.0,Balkonkraftwerk,News,11,0,17. Oktober 2023,10.0,1,Viper,Viper,0,0.0,0,0.0,438,img,78.0,154.0,78.0,243.0,12.0,True,-0.5120872259140015,Not Clickbait,3 - Widget,neutral,0.999834418296814,neutral,0.9999228715896606,1
1015656,21489.0,2.945693145330169,2023-10-17,167.0,975.0,E-Auto,News,15,1,13. November 2023,17.0,2,Akita,Akita,0,0.0,0,0.0,720,img,60.0,141.0,60.0,253.0,10.0,True,0.685782790184021,Clickbait,3 - Widget,neutral,0.9999908208847046,negative,0.9672738313674928,1
1015657,348825.0,6.912348598867626,2023-10-18,166.0,473.0,Energie,News,5,0,18. Oktober 2023,4.0,1,Dodo,Dodo,0,0.0,0,0.0,11275,video,76.0,152.0,76.0,242.0,10.0,True,-0.6468077898025513,Not Clickbait,2 - Standard and Widget,neutral,0.9997010231018066,neutral,0.99998676776886,1
1015658,320712.0,16.464928035121854,2023-10-17,167.0,745.0,E-Auto,News,20,12,23. November 2023,3.615384615384616,2,"Piranha,Mysterious hobbit",Piranha;Mysterious hobbit,35,1.0,-1,0.0,23228,img,78.0,153.0,78.0,245.0,13.0,True,-0.5510573387145996,Not Clickbait,,,,,,1
1015659,21791.0,4.400899453902987,2023-10-17,167.0,485.0,E-Auto,News,10,0,17. Oktober 2023,9.0,1,Llama,Llama,0,0.0,0,0.0,471,img,76.0,153.0,76.0,244.0,14.0,True,-0.5316618084907532,Not Clickbait,3 - Widget,neutral,0.682444155216217,negative,0.9883734583854676,1
1015660,998670.0,11.32055633993211,2023-10-18,166.0,480.0,E-Auto,News,6,3,18. Oktober 2023,1.25,1,Whale,Whale,9,1.5,5,0.5,118165,video,69.0,156.0,69.0,400.0,11.0,True,0.5439798831939697,Clickbait,2 - Standard and Widget,neutral,0.9992876648902892,neutral,0.9993440508842468,1
1015661,123462.0,12.000453580858888,2023-10-17,167.0,571.0,E-Auto,News,10,0,17. Oktober 2023,9.0,1,Akita,Akita,0,0.0,0,0.0,6418,img,76.0,148.0,76.0,248.0,14.0,True,-0.6428301334381104,Not Clickbait,3 - Widget,neutral,0.9999910593032836,neutral,0.9792243838310242,1
1015662,8283.0,4.817095255342268,2023-10-22,165.0,462.0,Energie,Ratgeber,6,0,18. Oktober 2023,5.0,1,Wolf,Wolf,0,0.0,0,0.0,209,img,76.0,142.0,76.0,315.0,12.0,True,0.670961856842041,Clickbait,3 - Widget,neutral,0.9989074468612672,negative,0.9909623265266418,1
1015663,27886.0,4.640321308183318,2023-10-17,167.0,449.0,Solaranlagen,Ratgeber,9,1,18. Oktober 2023,4.0,1,Wolf,Wolf,0,0.0,0,0.0,189,img,77.0,155.0,77.0,218.0,9.0,True,0.5016922950744629,Clickbait,3 - Widget,neutral,0.9982712268829346,neutral,0.9999386072158812,1
1015665,199751.0,9.033246391757736,2023-10-18,166.0,640.0,Solaranlagen,News,11,0,18. Oktober 2023,10.0,1,Viper,Viper,1,0.0,1,0.0,5501,img,71.0,156.0,71.0,279.0,13.0,True,0.6735215187072754,Clickbait,3 - Widget,neutral,0.9999666213989258,negative,0.9750518202781676,1
1015666,216053.0,7.736527611280565,2023-10-18,166.0,425.0,E-Auto,News,9,0,18. Oktober 2023,8.0,1,Lemur,Lemur,0,0.0,0,0.0,10978,img,58.0,155.0,58.0,244.0,9.0,True,0.5618458390235901,Clickbait,3 - Widget,neutral,0.9998804330825806,neutral,0.9999878406524658,1
1015667,267668.0,5.802337223724913,2023-10-17,167.0,314.0,E-Auto,News,18,0,17. Oktober 2023,17.0,1,Llama,Llama,0,0.0,0,0.0,7556,img,61.0,145.0,61.0,241.0,9.0,True,-0.5859586596488953,Not Clickbait,3 - Widget,neutral,0.99998939037323,neutral,0.9999431371688844,1
1015668,765670.0,8.442279310930296,2023-10-17,167.0,480.0,Balkonkraftwerk,Erfahrungsbericht,9,2,17. Oktober 2023,2.6666666666666665,1,Dodo,Dodo,3,0.0,0,0.0,54233,video,67.0,156.0,67.0,294.0,9.0,True,0.5931814908981323,Clickbait,2 - Standard and Widget,neutral,0.9997106194496156,neutral,0.98488587141037,1
1015671,45269.0,11.564205085157614,2023-10-18,166.0,427.0,E-Auto,News,8,0,18. Oktober 2023,7.0,1,Lemur,Lemur,0,0.0,0,0.0,3124,img,78.0,156.0,78.0,339.0,11.0,False,-0.6843128204345703,Not Clickbait,3 - Widget,neutral,0.9999901056289672,neutral,0.9764251112937928,1
1015672,63785.0,4.684486948342087,2023-10-17,167.0,402.0,E-Auto,News,11,0,17. Oktober 2023,10.0,1,Hornet,Hornet,0,0.0,0,0.0,2938,img,65.0,146.0,65.0,274.0,10.0,True,0.5677409768104553,Clickbait,3 - Widget,neutral,0.997481882572174,neutral,0.9999812841415404,1
1015673,2776389.0,6.277650574181068,2023-10-18,166.0,451.0,Balkonkraftwerk,Deal,191,51,15. März 2024,5.1923076923076925,20,Oyster,Oyster,115,0.0,22,0.0,39638,img,70.0,151.0,70.0,212.0,9.0,True,-0.5673277378082275,Not Clickbait,2 - Standard and Widget,neutral,0.9999163150787354,neutral,0.9999778270721436,1
1015675,1172359.0,9.34005709855087,2023-10-19,165.0,662.0,Solaranlagen,News,15,3,07. November 2023,6.25,2,Okapi,Okapi,3,0.0,0,0.0,59560,video,71.0,142.0,71.0,352.0,10.0,True,-0.6634435653686523,Not Clickbait,2 - Standard and Widget,neutral,0.9999747276306152,neutral,0.998387575149536,1
1015677,422952.0,9.627333598138796,2023-10-18,166.0,529.0,Energie,News,9,1,18. Oktober 2023,4.0,1,Wolf,Wolf,0,0.0,0,0.0,13348,img,73.0,156.0,73.0,298.0,9.0,True,-0.6419257521629333,Not Clickbait,3 - Widget,neutral,0.999990463256836,neutral,0.9996938705444336,1
1015678,52886.0,6.85247513519646,2023-10-18,166.0,383.0,E-Auto,News,5,0,18. Oktober 2023,4.0,1,Akita,Akita,0,0.0,0,0.0,2493,img,73.0,155.0,73.0,209.0,11.0,True,0.5046277046203613,Clickbait,3 - Widget,neutral,0.9982081651687622,neutral,0.9928955435752868,1
1015679,11919.0,3.011997650809632,2023-10-18,166.0,409.0,Energie,Erfahrungsbericht,9,0,18. Oktober 2023,8.0,1,Wolf,Wolf,0,0.0,0,0.0,294,img,76.0,146.0,76.0,291.0,10.0,True,0.5679137706756592,Clickbait,3 - Widget,neutral,0.999980926513672,negative,0.8663083910942078,1
1015680,899207.0,12.082201317382983,2023-10-18,166.0,513.0,E-Auto,News,9,0,18. Oktober 2023,8.0,1,Whale,Whale,1,0.0,0,0.0,76563,video,79.0,156.0,79.0,251.0,13.0,True,-0.7133727669715881,Not Clickbait,2 - Standard and Widget,neutral,0.9999908208847046,neutral,0.9999531507492064,1
1015681,1214.0,4.612850082372323,2023-10-19,166.0,407.0,E-Auto,News,4,0,28. Oktober 2023,3.0,1,Akita,Akita,0,0.0,0,0.0,719,img,66.0,158.0,66.0,265.0,10.0,True,0.6168771982192993,Clickbait,3 - Widget,positive,0.790931761264801,positive,0.8921462893486023,1
1015682,18222.0,1.789046207880584,2023-10-21,166.0,455.0,Wallbox/Laden,News,9,1,09. November 2023,13.0,2,Whale,Whale,0,0.0,0,0.0,351,img,68.0,153.0,68.0,257.0,8.0,True,-0.5400148034095764,Not Clickbait,3 - Widget,neutral,0.9999887943267822,positive,0.642022430896759,1
1015683,15096576.0,9.285039203591596,2023-10-18,166.0,609.0,Wärmepumpe,News,75,47,23. Februar 2024,2.6875,5,Viper,Viper,281,0.0,77,0.0,883429,video,69.0,152.0,69.0,226.0,11.0,False,0.6429721117019653,Clickbait,2 - Standard and Widget,negative,0.855181097984314,negative,0.9483026266098022,1
1015684,19869.0,16.24641401177714,2023-10-18,166.0,566.0,E-Auto,News,13,0,18. Oktober 2023,12.0,1,Akita,Akita,0,0.0,0,0.0,4433,img,68.0,156.0,68.0,247.0,11.0,True,0.7505425810813904,Clickbait,3 - Widget,neutral,0.9999896287918092,neutral,0.987773597240448,1
1015687,15272.0,2.553693033001572,2023-10-19,165.0,469.0,Solaranlagen,News,7,0,19. Oktober 2023,6.0,1,Viper,Viper,0,0.0,0,0.0,247,img,71.0,147.0,71.0,221.0,9.0,True,0.6497594118118286,Clickbait,3 - Widget,neutral,0.5191197991371155,neutral,0.9984909296035768,1
1015691,6966.0,3.08641975308642,2023-10-19,165.0,605.0,E-Auto,News,12,0,19. Oktober 2023,11.0,1,Lemur,Lemur,1,0.0,0,0.0,296,img,78.0,151.0,78.0,289.0,12.0,True,-0.784153938293457,Not Clickbait,3 - Widget,neutral,0.9915294647216796,neutral,0.9996386766433716,1
1015692,1548112.0,10.515647446696365,2023-10-18,166.0,407.0,Energie,News,26,15,30. Dezember 2023,4.9375,4,Mysterious ent,Mysterious ent,28,0.0,118,0.0,151277,video,80.0,154.0,80.0,291.0,12.0,True,-0.6673732399940491,Not Clickbait,2 - Standard and Widget,negative,0.9254264831542968,negative,0.7400962710380554,1
1015693,5528.0,3.238060781476121,2023-10-19,165.0,569.0,E-Auto,News,8,0,19. Oktober 2023,7.0,1,Dodo,Dodo,0,0.0,0,0.0,316,img,70.0,155.0,70.0,340.0,11.0,True,0.662372887134552,Clickbait,3 - Widget,neutral,0.9999556541442872,neutral,0.9930920600891112,1
1015694,267892.0,8.515745151031012,2023-10-20,164.0,452.0,,,8,0,20. Oktober 2023,7.0,1,Squirrel,Squirrel,0,0.0,0,0.0,4057,img,75.0,154.0,75.0,279.0,14.0,True,-0.5962286591529846,Not Clickbait,3 - Widget,neutral,0.9999912977218628,neutral,0.9832362532615662,1
1015695,19804.0,2.5297919612199555,2023-10-20,164.0,3302.0,Solaranlagen,Kaufberatung,13,3,17. März 2024,38.5,2,Spider,Spider,1,0.0,0,0.0,322,img,53.0,119.0,62.0,305.0,7.0,True,0.5976677536964417,Clickbait,3 - Widget,neutral,0.9234081506729126,negative,0.9259848594665528,1
1015696,4832.0,4.677152317880795,2023-10-19,165.0,422.0,E-Auto,News,8,0,19. Oktober 2023,7.0,1,Lemur,Lemur,0,0.0,0,0.0,458,img,74.0,150.0,74.0,269.0,13.0,True,-0.7208842039108276,Not Clickbait,3 - Widget,neutral,0.9999865293502808,neutral,0.9985427856445312,1
1015697,4759.0,9.182601386845976,2023-10-19,165.0,413.0,Energie,News,7,0,19. Oktober 2023,6.0,1,Hornet,Hornet,0,0.0,0,0.0,299,img,66.0,150.0,66.0,285.0,9.0,False,-0.7452008128166199,Not Clickbait,3 - Widget,neutral,0.999715268611908,neutral,0.9527826309204102,1
1015698,29723.0,18.23503684015745,2023-10-19,165.0,328.0,Motorrad,News,23,0,19. Oktober 2023,23.0,1,Squirrel,Squirrel,0,0.0,0,0.0,4752,img,59.0,156.0,59.0,230.0,10.0,True,0.554011344909668,Clickbait,3 - Widget,positive,0.5682339072227478,neutral,0.9809216856956482,1
1015699,140756.0,7.91511551905425,2023-10-19,165.0,419.0,E-Auto,News,12,0,19. Oktober 2023,11.0,1,Lemur,Lemur,0,0.0,0,0.0,10350,img,64.0,151.0,64.0,200.0,10.0,True,-0.53706955909729,Not Clickbait,3 - Widget,negative,0.9872120022773744,neutral,0.993395984172821,1
1015700,408526.0,8.555881388210297,2023-10-18,166.0,2020.0,Energie,News,23,6,21. Februar 2024,18.428571428571427,4,Fox,Fox,7,0.0,0,0.0,45709,img,79.0,47.0,78.0,254.0,11.0,True,-0.6711190938949585,Not Clickbait,2 - Standard and Widget,neutral,0.9913980960845948,neutral,0.9976946711540222,1
1015702,28374.0,12.15901882004652,2023-10-19,165.0,494.0,E-Auto,News,7,0,19. Oktober 2023,6.0,1,Alpaca,Alpaca,0,0.0,0,0.0,2676,img,69.0,158.0,69.0,194.0,13.0,True,0.6259802579879761,Clickbait,3 - Widget,neutral,0.999913215637207,neutral,0.918670892715454,1
1015703,184082.0,9.857563477146057,2023-10-19,165.0,440.0,E-Auto,News,9,0,19. Oktober 2023,8.0,1,Akita,Akita,0,0.0,0,0.0,8010,img,74.0,154.0,74.0,278.0,13.0,True,0.746843159198761,Clickbait,3 - Widget,neutral,0.99998939037323,neutral,0.9893816709518432,1
1015705,8540.0,2.576112412177986,2023-10-19,165.0,366.0,Energie,News,7,0,19. Oktober 2023,6.0,1,Dodo,Dodo,0,0.0,0,0.0,136,img,74.0,150.0,74.0,296.0,10.0,True,-0.6781322360038757,Not Clickbait,3 - Widget,neutral,0.9999902248382568,neutral,0.999976396560669,1
1015706,615394.0,8.130726006428402,2023-10-21,163.0,464.0,Balkonkraftwerk,Erfahrungsbericht,28,4,11. Dezember 2023,13.8,2,Wolf,Wolf,6,0.0,0,0.0,34946,video,76.0,158.0,76.0,381.0,11.0,True,-0.839815080165863,Not Clickbait,2 - Standard and Widget,neutral,0.967701017856598,neutral,0.990776002407074,1
1015707,1303790.0,5.26825639098321,2023-10-19,165.0,340.0,E-Bike,News,30,7,19. Oktober 2023,31.0,5,Llama,Llama,15,0.0,20,0.0,57877,img,77.0,155.0,77.0,278.0,12.0,True,-0.7801406383514404,Not Clickbait,3 - Widget,neutral,0.9999850988388062,neutral,0.9992330074310304,1
1015708,503084.0,20.5136716731202,2023-10-20,164.0,468.0,Energie,Erfahrungsbericht,8,0,20. Oktober 2023,7.0,1,Wolf,Wolf,0,0.0,0,0.0,23692,img,78.0,152.0,78.0,274.0,12.0,True,0.5886274576187134,Clickbait,3 - Widget,neutral,0.9997972846031188,neutral,0.9995517134666444,1
1015710,128215.0,8.69243068283742,2023-10-19,165.0,522.0,Balkonkraftwerk,News,8,1,19. Oktober 2023,3.5,1,Viper,Viper,0,0.0,0,0.0,5269,img,69.0,157.0,69.0,222.0,9.0,True,0.5216574668884277,Clickbait,3 - Widget,neutral,0.9999895095825196,neutral,0.9999886751174928,1
1015712,97113.0,12.099306992884577,2023-10-20,164.0,483.0,E-Auto,News,8,0,20. Oktober 2023,7.0,1,Akita,Akita,0,0.0,0,0.0,8391,img,79.0,157.0,79.0,274.0,13.0,True,0.5175328850746155,Clickbait,3 - Widget,neutral,0.9203457236289978,negative,0.9886166453361512,1
1015713,52418.0,15.880041207218897,2023-10-19,165.0,500.0,Verkehr,News,8,0,19. Oktober 2023,7.0,1,Whale,Whale,0,0.0,0,0.0,3057,img,70.0,154.0,70.0,308.0,12.0,False,-0.5845591425895691,Not Clickbait,3 - Widget,neutral,0.9994683861732484,neutral,0.5602476596832275,1
1015714,3732666.0,14.063326319579623,2023-10-19,165.0,456.0,Zubehör,News,29,17,26. Februar 2024,2.833333333333333,4,Whale,Whale,12,0.0,13,0.0,334156,video,79.0,153.0,79.0,246.0,13.0,True,0.5620508790016174,Clickbait,2 - Standard and Widget,neutral,0.9911544322967528,neutral,0.9983304142951964,1
1015716,278780.0,6.306047779611163,2023-10-20,164.0,593.0,Balkonkraftwerk,News,8,0,20. Oktober 2023,7.0,1,Viper,Viper,1,0.0,0,0.0,7729,img,76.0,148.0,76.0,200.0,9.0,True,0.5004156231880188,Clickbait,3 - Widget,neutral,0.9994946718215942,neutral,0.9997846484184264,1
1015717,2152.0,6.9237918215613385,2023-10-19,165.0,421.0,E-Auto,News,11,0,19. Oktober 2023,11.0,1,Lemur,Lemur,0,0.0,0,0.0,226,img,79.0,154.0,79.0,269.0,12.0,True,-0.6589463353157043,Not Clickbait,3 - Widget,negative,0.9746651649475098,neutral,0.9999496936798096,1
1015718,2531664.0,8.214834196007054,2023-10-22,162.0,354.0,Verkehr,News,9,1,22. Oktober 2023,4.0,1,Squirrel,Squirrel,0,0.0,0,0.0,91337,video,68.0,158.0,68.0,289.0,10.0,True,0.848487138748169,Clickbait,2 - Standard and Widget,neutral,0.9999889135360718,negative,0.983606457710266,1
1015719,43620.0,5.703805593764328,2023-10-22,162.0,560.0,Energie,Ratgeber,15,1,13. November 2023,14.0,2,Dodo,Dodo,0,0.0,0,0.0,1782,img,57.0,145.0,57.0,300.0,8.0,True,0.5304551124572754,Clickbait,3 - Widget,neutral,0.99893456697464,neutral,0.9900621175765992,1
1015720,573449.0,9.763553515657016,2023-10-20,164.0,523.0,Auto,News,8,0,20. Oktober 2023,7.0,1,Squirrel,Squirrel,0,0.0,0,0.0,24393,img,78.0,156.0,78.0,201.0,12.0,True,0.6070933938026428,Clickbait,3 - Widget,positive,0.9259016513824464,negative,0.9134714007377625,1
1015722,6677.0,4.478059008536768,2023-10-19,165.0,331.0,Verkehr,News,5,0,19. Oktober 2023,4.0,1,Lemur,Lemur,0,0.0,0,0.0,388,img,79.0,154.0,80.0,254.0,10.0,True,-0.7716676592826843,Not Clickbait,3 - Widget,neutral,0.9968961477279664,neutral,0.9997585415840148,1
1015723,15435.0,5.90217039196631,2023-10-19,165.0,611.0,Solaranlagen,News,9,0,19. Oktober 2023,8.0,1,Alpaca,Alpaca,0,0.0,0,0.0,141,img,67.0,155.0,67.0,213.0,10.0,True,0.7248407006263733,Clickbait,3 - Widget,negative,0.9974002838134766,negative,0.7144560217857361,1
1015724,270252.0,7.797167088495183,2023-10-20,164.0,1237.0,E-Auto,Test,36,5,02. November 2023,44.66666666666666,5,Seagull,Seagull,1,0.0,3,0.0,24366,video,50.0,58.0,63.0,207.0,8.0,True,0.606590747833252,Clickbait,1 - Standard,neutral,0.9998399019241332,negative,0.9310917854309082,1
1015725,76444.0,5.002354664852702,2023-10-20,164.0,437.0,E-Bike,News,17,2,28. Oktober 2023,6.333333333333333,3,Llama,Llama,1,0.0,0,0.0,1027,img,54.0,155.0,54.0,218.0,9.0,True,0.8515113592147827,Clickbait,3 - Widget,neutral,0.9998589754104614,neutral,0.9992176294326782,1
1015727,885394.0,6.739485472004554,2023-10-20,164.0,553.0,Solarspeicher,News,10,0,20. Oktober 2023,9.0,1,Alpaca,Alpaca,0,0.0,0,0.0,17377,img,67.0,157.0,67.0,220.0,12.0,True,-0.6144063472747803,Not Clickbait,3 - Widget,positive,0.6030190587043762,neutral,0.999541997909546,1
1015729,38562.0,5.119029096001245,2023-10-20,164.0,548.0,Solaranlagen,News,9,0,20. Oktober 2023,8.0,1,Okapi,Okapi,0,0.0,0,0.0,720,img,72.0,151.0,72.0,219.0,10.0,True,0.6140618324279785,Clickbait,3 - Widget,neutral,0.9999454021453856,neutral,0.9999642372131348,1
1015730,14737.0,5.24530094320418,2023-10-20,164.0,423.0,Energie,News,9,0,20. Oktober 2023,8.0,1,Alpaca,Alpaca,0,0.0,0,0.0,236,img,78.0,145.0,78.0,229.0,11.0,True,-0.7753288745880127,Not Clickbait,3 - Widget,neutral,0.9999899864196776,neutral,0.5315179228782654,1
1015731,335315.0,7.332508238521987,2023-10-21,163.0,599.0,E-Auto,News,14,2,13. November 2023,9.0,2,Elephant,Elephant,0,0.0,0,0.0,11891,img,80.0,144.0,80.0,202.0,10.0,True,-0.6810531616210938,Not Clickbait,3 - Widget,neutral,0.9999891519546508,negative,0.9743802547454834,1
1015732,649668.0,8.876841709919528,2023-10-20,164.0,197.0,Verkehr,News,10,0,20. Oktober 2023,9.0,1,Mysterious centaur,Mysterious centaur,0,0.0,0,0.0,26094,img,74.0,149.0,74.0,296.0,11.0,True,-0.7079181671142578,Not Clickbait,3 - Widget,neutral,0.9999892711639404,neutral,0.9999414682388306,1
1015733,20549.0,3.859068567813519,2023-10-21,163.0,326.0,Verkehr,News,9,0,13. November 2023,8.0,1,Mysterious ent,Mysterious ent,0,0.0,0,0.0,465,img,70.0,140.0,70.0,239.0,10.0,True,0.8386629819869995,Clickbait,3 - Widget,neutral,0.9971683621406556,neutral,0.9512185454368592,1
1015735,120923.0,11.03098666093299,2023-10-20,164.0,606.0,E-Bike,News,9,2,10. November 2023,7.0,3,Akita,Akita,0,0.0,0,0.0,3578,img,77.0,146.0,77.0,260.0,9.0,True,0.5460459589958191,Clickbait,3 - Widget,neutral,0.9946262240409852,neutral,0.989550769329071,1
1015736,285227.0,7.129409207403226,2023-10-20,164.0,409.0,Verkehr,News,9,0,20. Oktober 2023,8.0,1,Lemur,Lemur,0,0.0,0,0.0,6317,img,60.0,158.0,60.0,285.0,9.0,True,-0.6162974238395691,Not Clickbait,3 - Widget,neutral,0.9999897480010986,neutral,0.9999207258224488,1
1015737,26567.0,8.36375955132307,2023-10-20,164.0,516.0,E-Auto,News,9,0,20. Oktober 2023,8.0,1,Akita,Akita,0,0.0,0,0.0,1374,img,77.0,149.0,77.0,295.0,12.0,True,0.5882813334465027,Clickbait,3 - Widget,neutral,0.9999775886535645,neutral,0.9986881613731384,1
1015738,27082.0,7.10804224207961,2023-10-21,163.0,472.0,,,8,0,21. Oktober 2023,8.0,1,Viper,Viper,0,0.0,0,0.0,527,img,75.0,154.0,75.0,204.0,11.0,True,-0.6495309472084045,Not Clickbait,3 - Widget,negative,0.9790104627609252,neutral,0.9999490976333618,1
1015740,299863.0,13.825647045484104,2023-10-21,163.0,411.0,Wärmepumpe,News,16,4,21. Oktober 2023,6.0,1,Viper,Viper,4,0.0,0,0.0,17688,video,67.0,152.0,67.0,162.0,10.0,True,0.9222670197486876,Clickbait,2 - Standard and Widget,neutral,0.9999821186065674,negative,0.972080647945404,1
1015741,2829038.0,7.993459260709825,2023-10-22,162.0,394.0,Energie,News,9,1,22. Oktober 2023,4.0,1,Whale,Whale,0,0.0,0,0.0,124237,video,62.0,155.0,62.0,224.0,10.0,False,0.5324956774711609,Clickbait,2 - Standard and Widget,neutral,0.9619961380958556,neutral,0.986335039138794,1
1015742,14031.0,18.15978903855748,2023-10-21,164.0,510.0,E-Auto,News,7,0,20. Oktober 2023,6.0,1,Lemur,Lemur,0,0.0,0,0.0,1281,img,56.0,153.0,56.0,282.0,10.0,True,0.854651927947998,Clickbait,3 - Widget,neutral,0.9999825954437256,negative,0.9919479489326476,1
1015743,221836.0,6.782487964081573,2023-10-22,162.0,579.0,Motorrad,News,17,4,28. November 2023,9.6,3,Whale,Whale,0,0.0,1,0.0,4071,img,65.0,155.0,65.0,275.0,9.0,True,-0.8381938338279724,Not Clickbait,3 - Widget,neutral,0.9978710412979126,neutral,0.9973315000534058,1
1015744,791828.0,8.835883550468031,2023-10-23,161.0,460.0,Energie,News,11,0,23. Oktober 2023,10.0,1,Alpaca,Alpaca,0,0.0,0,0.0,40474,video,72.0,154.0,72.0,189.0,10.0,True,0.591265082359314,Clickbait,2 - Standard and Widget,neutral,0.9683014154434204,neutral,0.9998916387557985,1
1015745,114500.0,10.903056768558953,2023-10-20,164.0,771.0,E-Auto,News,13,0,20. Oktober 2023,12.0,1,Akita,Akita,0,0.0,0,0.0,6454,img,53.0,144.0,53.0,232.0,8.0,True,0.6473697423934937,Clickbait,3 - Widget,neutral,0.99923574924469,neutral,0.97540682554245,1
1015746,65169.0,8.694317850511746,2023-10-23,161.0,463.0,E-Auto,News,12,0,23. Oktober 2023,11.0,1,Lemur,Lemur,0,0.0,0,0.0,4220,img,76.0,150.0,76.0,252.0,10.0,True,0.5271112322807312,Clickbait,3 - Widget,neutral,0.9998973608016968,neutral,0.9999648332595824,1
1015749,53351.0,3.499465801953103,2023-10-23,161.0,442.0,Wärmepumpe,News,11,1,29. Oktober 2023,6.0,2,Alpaca,Alpaca,0,0.0,0,0.0,1007,img,70.0,156.0,70.0,167.0,11.0,False,-0.5741652250289917,Not Clickbait,3 - Widget,neutral,0.9764649271965028,negative,0.9484379887580872,1
1015750,112522.0,18.515490304118305,2023-10-23,161.0,456.0,Auto,News,15,1,06. November 2023,10.5,2,Squirrel,Squirrel,0,0.0,1,0.0,8457,img,69.0,145.0,69.0,334.0,11.0,True,0.6793549656867981,Clickbait,3 - Widget,negative,0.8864616751670837,neutral,0.9999778270721436,1
1015752,1457916.0,12.262229099618908,2023-10-29,155.0,449.0,Zubehör,News,34,7,02. Februar 2024,7.0,3,Squirrel,Squirrel,7,0.0,4,0.0,138962,video,65.0,138.0,65.0,236.0,13.0,True,0.8478958010673523,Clickbait,2 - Standard and Widget,neutral,0.9999914169311525,neutral,0.9691453576087952,1
1015753,41576.0,10.287184914373675,2023-10-23,161.0,482.0,Energie,Erfahrungsbericht,5,0,23. Oktober 2023,4.0,1,Wolf,Wolf,0,0.0,0,0.0,1820,img,68.0,151.0,68.0,280.0,8.0,True,0.5932410955429077,Clickbait,3 - Widget,neutral,0.999915361404419,negative,0.9945101737976074,1
1015754,50.0,0.0,2023-10-24,161.0,415.0,Verkehr,Erfahrungsbericht,1,0,23. Oktober 2023,0.0,1,Wolf,Wolf,0,0.0,0,0.0,98,img,70.0,157.0,70.0,292.0,9.0,True,0.5844107866287231,Clickbait,3 - Widget,neutral,0.9998289346694946,neutral,0.9999573230743408,1
1015755,90660.0,5.225016545334215,2023-10-23,161.0,357.0,E-Auto,News,9,1,23. Oktober 2023,4.0,1,Llama,Llama,0,0.0,0,0.0,2184,img,78.0,156.0,78.0,185.0,10.0,True,-0.5927417278289795,Not Clickbait,3 - Widget,neutral,0.9999891519546508,neutral,0.9999445676803588,1
1015756,146277.0,10.458240188136209,2023-10-23,161.0,484.0,E-Auto,News,9,0,23. Oktober 2023,8.0,1,Elephant,Elephant,0,0.0,0,0.0,4975,img,63.0,152.0,63.0,222.0,12.0,True,0.7503400444984436,Clickbait,3 - Widget,neutral,0.9749433994293212,negative,0.975338339805603,1
1015757,12972.0,4.2784458834412575,2023-10-24,160.0,1110.0,Auto,News,8,0,24. Oktober 2023,7.0,1,Mysterious centaur,Mysterious centaur,0,0.0,0,0.0,461,img,68.0,148.0,68.0,195.0,10.0,True,0.8142018914222717,Clickbait,3 - Widget,neutral,0.9999912977218628,negative,0.7965990900993347,1
1015759,4769.0,3.501782344306983,2023-10-23,161.0,389.0,E-Auto,News,8,0,23. Oktober 2023,7.0,1,Akita,Akita,0,0.0,0,0.0,267,img,68.0,145.0,68.0,287.0,11.0,False,0.7174395322799683,Clickbait,3 - Widget,neutral,0.9962558746337892,neutral,0.9878330230712892,1
